,session_no,Member_name,Days_attended
9562,225Part2,gundu sudharani,  15
9563,225Part2,a. w. rabi bernard,  20
9564,225Part2,a.v. swamy,  19
9565,225Part2,sabir ali,  14
9566,225Part2,anil desai,  21
9567,225Part2,sanjiv kumar, 10
9568,225Part2,ajay sancheti,  14
9569,225Part2,arun jaitley,  LOP
9570,225Part2,maya singh,  21
9571,225Part2,bhagat singh koshyari, 20
9572,225Part2,rajiv pratap rudy,  20
9573,225Part2,faggan singh kulaste,  19
9574,225Part2,chandan mitra,  21
9575,225Part2,nand kumar sai, 17
9576,225Part2,prakash javadekar,  20
9577,225Part2,om prakash mathur,  16
9578,225Part2,avinash rai khanna,  18
9579,225Part2,smriti zubin irani,  10
9580,225Part2,bharatsinh prabhatsinh parmar,  16
9581,225Part2,aayanur manjunatha, 15
9582,225Part2,tarun vijay, 20
9583,225Part2,jai prakash narayan singh, 21
9584,225Part2,natuji halaji thakor,  16
9585,225Part2,bhupender yadav,  21
9586,225Part2,gyan prakash pilania,  21
9587,225Part2,shankarbhai n. vegad,  21
9588,225Part2,mansukh mandaviya,  16
9589,225Part2,basawaraj patil, 20
9590,225Part2,,
9591,215,ghulam nabi azad,  7
9592,215,farooq abdullah,  3
9593,215,mohammad shafi,  6
9594,215,saif-ud-din soz,  M
9595,215,manmohan singh,  PM
9596,215,vayalar ravi,  M
9597,215,ambika soni,  M
9598,215,v. narayanasamy, M
9599,215,anand sharma,  M
9600,215,murli deora,  M
9601,215,santosh bagrodia,  M
9602,215,mohsina kidwai, 9
9603,215,rishang keishing,  10
9604,215,r.k. dhawan,  9
9605,215,janardan dwivedi,  10
9606,215,thennala g. balakrishna pillai,  10
9607,215,rajeev shukla,  4
9608,215,jai parkash aggarwal,  10
9609,215,prabha thakur,  7
9610,215,viplove thakur,  7
9611,215,alka balram kshatriya,  8
9612,215,sushila tiriya,  8
9613,215,praveen rashtrapal,  7
9614,215,silvius condpan,  10
9615,215,dharam pal sabharwal,  10
9616,215,arjun singh,  M
9617,215,a.k. antony,  M
9618,215,hans raj bhardwaj,  M
9619,215,karan singh,  10
9620,215,prithviraj chavan,  M
9621,215,anbumani ramadoss,  M
9622,215,sushilkumar sambhajirao shinde,  M
9623,215,ahmed patel,  9
9624,215,p.j. kurien,  9
9625,215,oscar fernandes, M
9626,215,jairam ramesh, M
9627,215,ashwani kumar,  M
9628,215,g.k. vasan,  M
9629,215,jayanthi natarajan,  4
9630,215,s.m. krishna, 8
9631,215,bhubaneswar kalita,  9
9632,215,mabel rebello, 8
9633,215,satish sharma,  10
9634,215,dasari narayana rao,  1
9635,215,t. subbarami reddy,  7
9636,215,satyavrat chaturvedi,  9
9637,215,nandi yellaiah,  8
9638,215,rama chandra khuntia,  8
9639,215,raashid alvi,  10
9640,215,v. hanumantha rao,  6
9641,215,b.k. hariprasad, 7
9642,215,g. sanjeeva reddy,  6
9643,215,b. s. gnanadesikan,  8
9644,215,ram prakash,  10
9645,215,k. keshava rao,  8
9646,215,mukut mithi,  7
9647,215,shantaram naik, 10
9648,215,abhishek manu singhvi,  7
9649,215,e.m. sudarsana natchiappan,  10
9650,215,vijay jawaharlal darda,  6
9651,215,arjun kumar sengupta,  7
9652,215,t. ratna bai,  10
9653,215,k.v.p. ramachandra rao,  3
9654,215,anil h. lad, 5
9655,215,ishwar singh,  10
9656,215,mohd. ali khan,  9
9657,215,radhakant nayak,  9
9658,215,gireesh kumar sanghi,  7
9659,215,jesudasu seelam,  8
9660,215,sabir ali,  7
9661,215,abdul wahab,  4
9662,215,shivraj vishwanath patil,  10
9663,215,motilal vora, 10
9664,215,praful patel,  M
9665,215,sitaram yechury,  10
9666,215,m.s. gill,  M
9667,215,prem chand gupta,  M
9668,215,tariq anwar,  8
9669,215,ram jethmalani,  3
9670,215,prasanta chatterjee,  10
9671,215,supriya sule,  4
9672,215,jabir husain,  10
9673,215,a. vijayaraghavan,  1
9674,215,shyamal chakraborty,  8
9675,215,mahendra prasad,  10
9676,215,rajniti prasad,  10
9677,215,subhash prasad yadav,  7
9678,215,yogendra p. trivedi,  6
9679,215,moinul hassan,  7
9680,215,tarini kanta roy,  8
9681,215,penumalli madhu,  10
9682,215,matilal sarkar,  10
9683,215,c. rangarajan,10
9684,215,shobhana bhartia,7
9685,215,k. kasturirangan,8
9686,215,chandan mitra,  5
9687,215,m.s. swaminathan,7
9688,215,() kapila vatsyayan,10
9689,215,bimal jalan,10
9690,215,sardar tarlochan singh,  10
9691,215,janardhan waghmare,  10
9692,215,vasanthi stanley,  10
9693,215,kanimozhi,  5
9694,215,syed azeez pasha,  10
9695,215,m.a.m. ramaswamy, 2
9696,215,rajaram,  5
9697,215,barun mukherji,  10
9698,215,tapan kumar sen,  10
9699,215,p.r. rajan,  8
9700,215,ahmad saeed malihabadi,  10
9701,215,mohammed adeeb,  10
9702,215,o.t. lepcha,  10
9703,215,thomas sangma, 8
9704,215,a.a. jinnah,  8
9705,215,k.e. ismail,  6
9706,215,r.c. singh,  9
9707,215,amir alam khan,  6
9708,215,nand kishore yadav,  9
9709,215,avtar singh karimpuri,  9
9710,215,saman pathak,  9
9711,215,janeshwar mishra,  4
9712,215,satish chandra misra,  7
9713,215,v. maitreyan,  9
9714,215,sharad yadav,  7
9715,215,brinda karat,  9
9716,215,amar singh,  2
9717,215,ram gopal yadav,  5
9718,215,k. malaisamy,  10
9719,215,mahendra sahni,  7
9720,215,mohammed amin,  9
9721,215,d. raja,  10
9722,215,jaya bachchan,  6
9723,215,akhilesh das gupta,  1
9724,215,digvijay singh, 7
9725,215,t.k. rangarajan,  6
9726,215,virendra bhatia,  3
9727,215,mahendra mohan,  8
9728,215,brajesh pathak,  8
9729,215,veer singh,  3
9730,215,raj mohinder singh majitha,  7
9731,215,sanjay raut,  6
9732,215,abani roy,  10
9733,215,k. chandran pillai,  9
9734,215,brijlal khabri,  4
9735,215,banwari lal kanchhal,  8
9736,215,b.b. tiwari,  9
9737,215,ajay singh chautala,  2
9738,215,ambeth rajan,  10
9739,215,rahul bajaj,  8
9740,215,ram narayan sahu,  4
9741,215,bhagwati singh,  8
9742,215,kamal akhtar,  6
9743,215,m. rajasekara murthy, 10
9744,215,rajeev chandrasekhar, 9
9745,215,sharad anantrao joshi,  8
9746,215,m.v. mysura reddy,  10
9747,215,n.r. govindarajar,  7
9748,215,t.t.v. dhinakaran,  2
9749,215,mahmood a. madani,  4
9750,215,veer pal singh yadav,  10
9751,215,munquad ali,  4
9752,215,balihari babu,  8
9753,215,ali anwar ansari,  10
9754,215,parimal nathwani,  4
9755,215,biswajit daimary,  8
9756,215,mukul roy,  3
9757,215,swapan sadhan bose,  2
9758,215,mangala kisan,  10
9759,215,renubala pradhan,  4
9760,215,manohar joshi,  8
9761,215,m. venkaiah naidu,  6
9762,215,murli manohar joshi,  5
9763,215,sushma swaraj,  9
9764,215,b. j. panda,  4
9765,215,shanta kumar,  8
9766,215,arun jaitley,  7
9767,215,yashwant sinha, 7
9768,215,arun shourie,  8
9769,215,a. elavarasan,  10
9770,215,ravi shankar prasad,  7
9771,215,balavant alias bal apte,  9
9772,215,vikram verma,  9
9773,215,vinay katiyar,  7
9774,215,kalraj mishra,  8
9775,215,birendra prasad baishya,  10
9776,215,s. anbalagan,  9
9777,215,n. balaganga,  8
9778,215,pyarelal khandelwal,  10
9779,215,lalit kishore chaturvedi,  10
9780,215,balbir punj,  9
9781,215,maya singh,  6
9782,215,rajkumar dhoot,  7
9783,215,shivanand tiwari,  10
9784,215,ejaz ali,  10
9785,215,su. thirunavukkarasar,  7
9786,215,parshottam rupala,  1
9787,215,shivpratap singh, 9
9788,215,vijaykumar rupani,  3
9789,215,n. k. singh,  5
9790,215,varinder singh bajwa,  9
9791,215,lalhming liana,  10
9792,215,surendra motilal patel,  6
9793,215,dara singh,10
9794,215,narayan singh manaklao,8
9795,215,anusuiya uikey,  7
9796,215,krishan lal balmiki,  8
9797,215,rudra narayan pany,  5
9798,215,kumar deepak das,  10
9799,215,khekiho zhimomi,  4
9800,215,naresh gujral,  10
9801,215,bharatkumar raut,  9
9802,215,narendra singh tomer,  4
9803,215,kusum rai,  6
9804,215,raghunandan sharma,  9
9805,215,bhagirathi majhi,  9
9806,215,jaswant singh,  LOP
9807,215,k. rahman khan, HDC
9808,215,s.s. ahluwalia, 10
9809,215,najma a. heptulla,  7
9810,215,bhagat singh koshyari, 9
9811,215,ramdas agarwal,  6
9812,215,c.p. thakur,  6
9813,215,rajiv pratap rudy,  8
9814,215,om prakash mathur,  8
9815,215,m. rama jois, 10
9816,215,hema malini, 3
9817,215,k.b. shanappa, 9
9818,215,prakash javadekar,  8
9819,215,prabhat jha,  9
9820,215,suryakantbhai acharya,  9
9821,215,shreegopal vyas, 10
9822,215,kanjibhai patel,  8
9823,215,narayan singh kesari,  10
9824,215,gyan prakash pilania,  8
9825,215,jai prakash narayan singh, 7
9826,215,natuji halaji thakor,  3
9827,215,bharatsinh prabhatsinh parmar,  3
9828,215,,
10538,240,arun jaitley,  M
10539,240,manohar parrikar,  M
10540,240,mukhtar abbas naqvi, M
10541,240,nirmala sitharaman, M
10542,240,dharmendra pradhan,  M
10543,240,anil madhav dave,  M
10544,240,vinay katiyar,  20
10545,240,prabhat jha,  19
10546,240,mansukh mandaviya,  M
10547,240,parshottam rupala,  M
10548,240,prabhakar kore, 17
10549,240,meghraj jain,  20
10550,240,om prakash mathur,  19
10551,240,ram narain dudi,  20
10552,240,chunibhai kanjibhai gohel,  20
10553,240,mahant shambhuprasadji tundiya,  17
10554,240,lal sinh vadodia,  20
10555,240,ranvijay singh judev, 20
10556,240,ramkumar verma,  20
10557,240,ram vichar netam, 20
10558,240,mahesh poddar, 20
10559,240,shwait malik,  17
10560,240,m. venkaiah naidu,  M
10561,240,ravi shankar prasad,  M
10562,240,thaawarchand gehlot,  M
10563,240,suresh prabhu,  M
10564,240,jagat prakash nadda,  M
10565,240,prakash javadekar,  M
10566,240,chaudhary birender singh,  M
10567,240,piyush goyal,  M
10568,240,smriti zubin irani,  M
10569,240,vijay goel,  M
10570,240,m. j. akbar,  M
10571,240,ramdas athawale,  M
10572,240,sardar sukhdev singh dhindsa,  17
10573,240,y. s. chowdary,  M
10574,240,sanjay raut,  15
10575,240,najma a. heptulla,  19
10576,240,c.p. thakur,  18
10577,240,bhupender yadav,  20
10578,240,satyanarayan jatiya,  20
10579,240,sardar balwinder singh bhunder,  19
10580,240,naresh gujral,  20
10581,240,rajkumar dhoot,  11
10582,240,basawaraj patil, 18
10583,240,dilipbhai pandya,  20
10584,240,bhushan lal jangde, 19
10585,240,subramanian swamy,19
10586,240,ajay sancheti,  15
10587,240,rajeev chandrasekhar, 16
10588,240,parimal nathwani,  7
10589,240,a. k. selvaraj,  20
10590,240,narayan lal panchariya,  20
10591,240,rangasayee ramakrishna, 20
10592,240,shankarbhai n. vegad,  19
10593,240,gopal narayan singh,  18
10594,240,vinay p. sahasrabuddhe,  19
10595,240,anil desai,  18
10596,240,thota seetharama lakshmi,  17
10597,240,garikapati mohan rao,  18
10598,240,sasikala pushpa ramaswamy,  15
10599,240,r. k. sinha,  13
10600,240,shamsher singh manhas,  20
10601,240,amar shankar sable,  20
10602,240,shiv pratap shukla,  17
10603,240,vikas mahatme,  20
10604,240,harshvardhan singh dungarpur,  18
10605,240,nazir ahmed laway,  10
10606,240,mir mohammad fayaz,  14
10607,240,subhash chandra,  6
10608,240,sanjay dattatraya kakade,  2
10609,240,hishey lachungpa,  11
10610,240,a. navaneethakrishnan,  19
10611,240,dilip kumar tirkey,  20
10612,240,derek o' brien,  19
10613,240,sharad pawar,  16
10614,240,sukhendu sekhar ray,  18
10615,240,s. muthukaruppan,  20
10616,240,c.m. ramesh,  19
10617,240,praful patel,  16
10618,240,devender goud t.,  19
10619,240,vijila sathyananth,  20
10620,240,a.u. singh deo,  14
10621,240,tiruchi siva,  15
10622,240,mukul roy,  7
10623,240,kanwar deep singh,  20
10624,240,mahendra prasad,  15
10625,240,t. rathinavel,  20
10626,240,r. lakshmanan,  18
10627,240,v. maitreyan,  20
10628,240,sarojini hembram,  15
10629,240,anubhav mohanty,  17
10630,240,d.p. tripathi,  20
10631,240,md. nadimul haque,  18
10632,240,k. r. arjunan,  20
10633,240,anu aga,16
10634,240,rekha,1
10635,240,m.c. mary kom,14
10636,240,k. parasaran,18
10637,240,k.t.s. tulsi, 19
10638,240,sachin ramesh tendulkar,3
10639,240,d. bandyopadhyay,  20
10640,240,s.r. balasubramoniyan,  19
10641,240,narendra kumar swain,  16
10642,240,prasanna acharya,  8
10643,240,majeed memon,  19
10644,240,suresh gopi,14
10645,240,narendra jadhav,19
10646,240,swapan dasgupta,19
10647,240,sambhaji chhatrapati,20
10648,240,ahamed hassan,  16
10649,240,jogen chowdhury,  14
10650,240,t.g. venkatesh,  20
10651,240,n. gokulakrishnan, 19
10652,240,a. vijayakumar,  19
10653,240,r. vaithilingam,  18
10654,240,a.v. swamy,  20
10655,240,bishnu charan das,  12
10656,240,bhaskar rao nekkanti,  13
10657,240,dola sen,  16
10658,240,vivek gupta,  19
10659,240,sitaram yechury,  20
10660,240,ram gopal yadav,  18
10661,240,sharad yadav,  18
10662,240,km. mayawati,  20
10663,240,kanimozhi,  19
10664,240,naresh agrawal,  16
10665,240,tapan kumar sen,  18
10666,240,ali anwar ansari,  18
10667,240,satish chandra misra,  16
10668,240,t.k. rangarajan,  18
10669,240,amar singh,  15
10670,240,rewati raman singh,  20
10671,240,beni prasad verma,  19
10672,240,anil kumar sahani,  18
10673,240,veer singh,  20
10674,240,jaya bachchan,  19
10675,240,kiranmay nanda,  18
10676,240,javed ali khan,  20
10677,240,jharna das baidya,  17
10678,240,bashistha narain singh,  19
10679,240,d. raja,  19
10680,240,prem chand gupta,  20
10681,240,ram nath thakur,  20
10682,240,ram chandra prasad singh,  12
10683,240,c.p. narayanan,  19
10684,240,vishambhar prasad nishad,  20
10685,240,darshan singh yadav,  20
10686,240,tazeen fatma,  20
10687,240,munquad ali,  20
10688,240,chaudhary munvvar saleem,  20
10689,240,m.p. veerendra kumar,  8
10690,240,kahkashan perween,  20
10691,240,harivansh,  20
10692,240,t.k.s. elangovan,  20
10693,240,ritabrata banerjee,  20
10694,240,alok tiwari,  20
10695,240,chandrapal singh yadav,  20
10696,240,ravi prakash verma,  19
10697,240,neeraj shekhar,  20
10698,240,rajaram,  20
10699,240,vandana chavan,  18
10700,240,k.k. ragesh,  18
10701,240,k. somaprasad,  11
10702,240,ram kumar kashyap,  20
10703,240,d. kupendra reddy, 16
10704,240,k.g. kenye,  11
10705,240,r.s. bharathi,  20
10706,240,v. vijayasai reddy,  20
10707,240,sanjay seth,  15
10708,240,surendra singh nagar,  18
10709,240,ch. sukhram singh yadav,  19
10710,240,anand sharma,  20
10711,240,a.k. antony,  18
10712,240,karan singh,  20
10713,240,manmohan singh,  15
10714,240,ahmed patel,  15
10715,240,digvijaya singh,  19
10716,240,k. rahman khan, 12
10717,240,janardan dwivedi,  20
10718,240,motilal vora, 20
10719,240,t. subbarami reddy,  16
10720,240,oscar fernandes, 19
10721,240,raj babbar, 13
10722,240,jairam ramesh, 17
10723,240,kumari selja,  20
10724,240,rajeev shukla,  17
10725,240,bhubaneswar kalita,  20
10726,240,narendra budania,  20
10727,240,p.l. punia,  16
10728,240,k. chiranjeevi,  1
10729,240,madhusudan mistry,  17
10730,240,shamsher singh dullo,  17
10731,240,ranee narah,  9
10732,240,k. keshava rao,  20
10733,240,biswajit daimary,  15
10734,240,vivek k. tankha,  18
10735,240,shadi lal batra,  20
10736,240,parvez hashmi,  20
10737,240,k.v.p. ramachandra rao,  20
10738,240,mohd. ali khan,  20
10739,240,sanjay sinh,  14
10740,240,ram jethmalani,  16
10741,240,sanjiv kumar, 17
10742,240,k.c. ramamurthy, 18
10743,240,viplove thakur,  20
10744,240,ananda bhaskar rapolu,  16
10745,240,p. bhattacharya,  19
10746,240,shantaram naik, 20
10747,240,ranjib biswal,  18
10748,240,husain dalwai,  16
10749,240,misha bharti,  13
10750,240,ashok siddharth,  17
10751,240,dharmapuri srinivas,  19
10752,240,v. lakshmikantha rao,  16
10753,240,joy abraham,  15
10754,240,abdul wahab,  13
10755,240,ronald sapa tlau,  20
10756,240,palvai govardhan reddy,  16
10757,240,santiuse kujur,  20
10758,240,haji abdul salam,  15
10759,240,m.v. rajeev gowda, 17
10760,240,ghulam nabi azad,  LOP
10761,240,p.j. kurien,  HDC
10762,240,satyavrat chaturvedi,  20
10763,240,ambika soni,  16
10764,240,p. chidambaram,  15
10765,240,pramod tiwari,  16
10766,240,vayalar ravi,  18
10767,240,abhishek manu singhvi,  9
10768,240,renuka chowdhury,  20
10769,240,mukut mithi,  18
10770,240,kapil sibal,  18
10771,240,b.k. hariprasad, 19
10772,240,partap singh bajwa,  16
10773,240,pradeep tamta, 20
10774,240,chhaya verma, 20
10775,240,rajani ashokrao patil,  20
10776,240,wansuk syiem, 20
10777,240,ripun bora,  20
10778,240,pradeep kumar balmuchu, 19
10779,240,mahendra singh mahra, 19
10780,240,,
10781,228Part2,wansuk syiem, 11
10782,228Part2,manmohan singh,  PM
10783,228Part2,ambika soni,  10
10784,228Part2,rajeev shukla,  M
10785,228Part2,anand sharma,  M
10786,228Part2,murli deora,  10
10787,228Part2,saif-ud-din soz,  11
10788,228Part2,mohsina kidwai, 10
10789,228Part2,rishang keishing,  7
10790,228Part2,k. chiranjeevi,  M
10791,228Part2,janardan dwivedi,  11
10792,228Part2,praveen rashtrapal,  8
10793,228Part2,chaudhary birender singh,  10
10794,228Part2,narendra budania,  11
10795,228Part2,prabha thakur,  11
10796,228Part2,alka balram kshatriya,  10
10797,228Part2,parvez hashmi,  11
10798,228Part2,ashk ali tak,  11
10799,228Part2,shadi lal batra,  10
10800,228Part2,rajani ashokrao patil,  7
10801,228Part2,palvai govardhan reddy,  5
10802,228Part2,p. kannan, 7
10803,228Part2,naznin faruque,  7
10804,228Part2,a.k. antony,  M
10805,228Part2,k. rahman khan, M
10806,228Part2,ghulam nabi azad,  M
10807,228Part2,karan singh,  11
10808,228Part2,s.m. krishna, 1
10809,228Part2,vayalar ravi,  M
10810,228Part2,jairam ramesh, M
10811,228Part2,g.k. vasan,  M
10812,228Part2,ahmed patel,  9
10813,228Part2,ashwani kumar,  M
10814,228Part2,oscar fernandes, 4
10815,228Part2,m.s. gill,  10
10816,228Part2,t. subbarami reddy,  9
10817,228Part2,mani shankar aiyar,10
10818,228Part2,jayanthi natarajan,  M
10819,228Part2,nandi yellaiah,  5
10820,228Part2,bhubaneswar kalita,  8
10821,228Part2,renuka chowdhury,  11
10822,228Part2,mukut mithi,  7
10823,228Part2,satish sharma,  11
10824,228Part2,rasheed masood,  11
10825,228Part2,satyavrat chaturvedi,  10
10826,228Part2,e.m. sudarsana natchiappan,  11
10827,228Part2,shantaram naik, 11
10828,228Part2,vijay jawaharlal darda,  7
10829,228Part2,rama chandra khuntia,  8
10830,228Part2,ram prakash,  10
10831,228Part2,v. hanumantha rao,  3
10832,228Part2,mohammad shafi,  11
10833,228Part2,vijaylaxmi sadho,  3
10834,228Part2,b. s. gnanadesikan,  6
10835,228Part2,ishwar singh,  10
10836,228Part2,mohd. ali khan,  7
10837,228Part2,bhalchandra mungekar,11
10838,228Part2,husain dalwai,  6
10839,228Part2,jesudasu seelam,  4
10840,228Part2,dhiraj prasad sahu, 6
10841,228Part2,p. bhattacharya,  8
10842,228Part2,t. ratna bai,  11
10843,228Part2,ananda bhaskar rapolu,  5
10844,228Part2,mahendra singh mahra, 11
10845,228Part2,pankaj bora,  11
10846,228Part2,avinash pande,  8
10847,228Part2,pradeep kumar balmuchu, 8
10848,228Part2,k.v.p. ramachandra rao,  11
10849,228Part2,biswajit daimary,  6
10850,228Part2,joy abraham,  10
10851,228Part2,n. janardhana reddy,  1
10852,228Part2,motilal vora, 9
10853,228Part2,mukul roy,  3
10854,228Part2,tariq anwar,  M
10855,228Part2,sukhendu sekhar ray,  6
10856,228Part2,d. raja,  11
10857,228Part2,shashi bhusan behera,  11
10858,228Part2,yogendra p. trivedi,  8
10859,228Part2,derek o' brien,  9
10860,228Part2,kanimozhi,  8
10861,228Part2,prem chand gupta,  11
10862,228Part2,shyamal chakraborty,  9
10863,228Part2,mahendra prasad,  10
10864,228Part2,ram vilas paswan,  2
10865,228Part2,kiranmay nanda,  6
10866,228Part2,c.m. ramesh,  6
10867,228Part2,d.p. tripathi,  11
10868,228Part2,k.p. ramalingam,  8
10869,228Part2,tarini kanta roy,  5
10870,228Part2,kanwar deep singh,  11
10871,228Part2,h.k. dua,11
10872,228Part2,anu aga,7
10873,228Part2,rekha,1
10874,228Part2,ashok s. ganguly,9
10875,228Part2,javed akhtar,4
10876,228Part2,vijay mallya, 2
10877,228Part2,janardhan waghmare,  11
10878,228Part2,vasanthi stanley,  7
10879,228Part2,t.m. selvaganapathi,  5
10880,228Part2,b. jayashree,5
10881,228Part2,k. parasaran,9
10882,228Part2,mrinal miri,9
10883,228Part2,d. bandyopadhyay,  10
10884,228Part2,srinjoy bose,  3
10885,228Part2,khekiho zhimomi,  3
10886,228Part2,vandana chavan,  7
10887,228Part2,ishwarlal shankarlal jain,  5
10888,228Part2,hishey lachungpa,  10
10889,228Part2,s. thangavelu,  9
10890,228Part2,a.a. jinnah,  11
10891,228Part2,g. n. ratanpuri,  10
10892,228Part2,mohammed adeeb,  11
10893,228Part2,md. nadimul haque,  7
10894,228Part2,vivek gupta,  7
10895,228Part2,kunal kumar ghosh,  3
10896,228Part2,sitaram yechury,  10
10897,228Part2,mohan singh,  9
10898,228Part2,shivanand tiwari,  11
10899,228Part2,km. mayawati,  11
10900,228Part2,prasanta chatterjee,  11
10901,228Part2,ram gopal yadav,  8
10902,228Part2,n. k. singh,  10
10903,228Part2,satish chandra misra,  10
10904,228Part2,v. maitreyan,  11
10905,228Part2,tapan kumar sen,  11
10906,228Part2,naresh agrawal,  11
10907,228Part2,ali anwar ansari,  8
10908,228Part2,akhilesh das gupta,  9
